R_ID,Or_ID,Prod_Rating,Delivery_Service_Rating
RT_101008993,OR_31009475,2,5
RT_101008994,OR_31003402,3,1
RT_101008995,OR_31000778,5,1
RT_101008996,OR_31008209,4,1
RT_101008997,OR_31002361,4,1
RT_101008998,OR_31008573,5,5
RT_101008999,OR_31007020,2,2
RT_101009000,OR_31008293,4,1
RT_101009001,OR_31007835,3,1
RT_101009002,OR_31009817,4,3
RT_101009003,OR_31002625,5,1
RT_101009004,OR_31000869,1,5
RT_101009005,OR_31004437,4,5
RT_101009006,OR_31006583,4,5
RT_101009007,OR_31006286,3,4
RT_101009008,OR_31005307,1,1
RT_101009009,OR_31008118,3,1
RT_101009010,OR_31002231,4,4
RT_101009011,OR_31006686,2,5
RT_101009012,OR_31001881,5,5
RT_101009013,OR_31002123,2,1
RT_101009014,OR_31001680,3,4
RT_101009015,OR_31002966,4,1
RT_101009016,OR_31002544,5,1
RT_101009017,OR_31006247,2,5
RT_101009018,OR_31006697,4,4
RT_101009019,OR_31007817,2,5
RT_101009020,OR_31006237,4,5
RT_101009021,OR_31002102,4,4
RT_101009022,OR_31005991,1,1
RT_101009023,OR_31001792,4,3
RT_101009024,OR_31000683,3,1
RT_101009025,OR_31002138,1,4
RT_101009026,OR_31004358,3,1
RT_101009027,OR_31003038,5,2
RT_101009028,OR_31002839,1,4
RT_101009029,OR_31007388,3,3
RT_101009030,OR_31008631,4,4
RT_101009031,OR_31009689,4,2
RT_101009032,OR_31001125,5,1
RT_101009033,OR_31001609,5,3
RT_101009034,OR_31003862,4,3
RT_101009035,OR_31004260,2,2
RT_101009036,OR_31008389,5,5
RT_101009037,OR_31006124,5,5
RT_101009038,OR_31009517,1,4
RT_101009039,OR_31004485,1,2
RT_101009040,OR_31007528,4,2
RT_101009041,OR_31008502,4,5
RT_101009042,OR_31007000,1,1
RT_101009043,OR_31004737,5,4
RT_101009044,OR_31004050,1,4
RT_101009045,OR_31003427,4,4
RT_101009046,OR_31006118,1,5
RT_101009047,OR_31006013,5,2
RT_101009048,OR_31008943,1,3
RT_101009049,OR_31003898,2,1
RT_101009050,OR_31009076,4,2
RT_101009051,OR_31000796,1,1
RT_101009052,OR_31002159,4,3
RT_101009053,OR_31004263,5,5
RT_101009054,OR_31008400,5,2
RT_101009055,OR_31005210,3,1
RT_101009056,OR_31007939,3,4
RT_101009057,OR_31003611,4,3
RT_101009058,OR_31002515,3,3
RT_101009059,OR_31003691,3,5
RT_101009060,OR_31009278,5,2
RT_101009061,OR_31007370,2,4
RT_101009062,OR_31002825,5,1
RT_101009063,OR_31006417,1,5
RT_101009064,OR_31007974,2,3
RT_101009065,OR_31009097,2,4
RT_101009066,OR_31006597,4,2
RT_101009067,OR_31005864,3,5
RT_101009068,OR_31009417,2,5
RT_101009069,OR_31007428,4,3
RT_101009070,OR_31002472,5,4
RT_101009071,OR_31005655,5,1
RT_101009072,OR_31005851,1,3
RT_101009073,OR_31007317,5,5
RT_101009074,OR_31008030,5,5
RT_101009075,OR_31002877,2,4
RT_101009076,OR_31003433,5,1
RT_101009077,OR_31000757,1,1
RT_101009078,OR_31006118,3,2
RT_101009079,OR_31005938,4,1
RT_101009080,OR_31009305,4,2
RT_101009081,OR_31004600,2,2
RT_101009082,OR_31009856,4,1
RT_101009083,OR_31003465,2,1
RT_101009084,OR_31009385,5,2
RT_101009085,OR_31004911,2,5
RT_101009086,OR_31009783,4,2
RT_101009087,OR_31006639,5,3
RT_101009088,OR_31009706,4,4
RT_101009089,OR_31009108,4,2
RT_101009090,OR_31008750,3,5
RT_101009091,OR_31001759,2,5
RT_101009092,OR_31009901,1,4
RT_101009093,OR_31000888,5,3
RT_101009094,OR_31006486,2,1
RT_101009095,OR_31002848,4,2
RT_101009096,OR_31000472,4,1
RT_101009097,OR_31008125,3,4
RT_101009098,OR_31005928,1,5
RT_101009099,OR_31008086,3,1
RT_101009100,OR_31001846,3,2
RT_101009101,OR_31001235,3,3
RT_101009102,OR_31009970,2,3
RT_101009103,OR_31004439,2,1
RT_101009104,OR_31001605,3,3
RT_101009105,OR_31006089,5,4
RT_101009106,OR_31003958,3,5
RT_101009107,OR_31001897,3,4
RT_101009108,OR_31004484,2,3
RT_101009109,OR_31003558,2,3
RT_101009110,OR_31003424,1,5
RT_101009111,OR_31000049,2,5
RT_101009112,OR_31001432,3,1
RT_101009113,OR_31009850,4,5
RT_101009114,OR_31008438,4,4
RT_101009115,OR_31007370,1,5
RT_101009116,OR_31007109,1,5
RT_101009117,OR_31005283,4,5
RT_101009118,OR_31006157,4,2
RT_101009119,OR_31008026,4,3
RT_101009120,OR_31008859,4,3
RT_101009121,OR_31009144,3,4
RT_101009122,OR_31005118,5,1
RT_101009123,OR_31004914,1,2
RT_101009124,OR_31002170,5,4
RT_101009125,OR_31001306,1,3
RT_101009126,OR_31007497,3,4
RT_101009127,OR_31007748,1,4
RT_101009128,OR_31004382,3,4
RT_101009129,OR_31000135,5,2
RT_101009130,OR_31004658,5,5
RT_101009131,OR_31003367,1,3
RT_101009132,OR_31000223,3,2
RT_101009133,OR_31009193,4,3
RT_101009134,OR_31003554,5,4
RT_101009135,OR_31002712,5,5
RT_101009136,OR_31009190,2,2
RT_101009137,OR_31003469,3,1
RT_101009138,OR_31009619,2,4
RT_101009139,OR_31006522,2,3
RT_101009140,OR_31007580,3,3
RT_101009141,OR_31002106,5,3
RT_101009142,OR_31002281,2,2
RT_101009143,OR_31007059,3,1
RT_101009144,OR_31003457,3,4
RT_101009145,OR_31001663,2,4
RT_101009146,OR_31002002,4,4
RT_101009147,OR_31007707,3,1
RT_101009148,OR_31007493,1,2
RT_101009149,OR_31006383,4,2
RT_101009150,OR_31000490,4,3
RT_101009151,OR_31008638,3,3
RT_101009152,OR_31005104,5,1
RT_101009153,OR_31002271,2,3
RT_101009154,OR_31005742,1,2
RT_101009155,OR_31004563,2,3
RT_101009156,OR_31003265,2,3
RT_101009157,OR_31000186,2,2
RT_101009158,OR_31004489,4,2
RT_101009159,OR_31000736,3,4
RT_101009160,OR_31001109,2,5
RT_101009161,OR_31006237,1,5
RT_101009162,OR_31001912,3,1
RT_101009163,OR_31000639,5,5
RT_101009164,OR_31006012,4,5
RT_101009165,OR_31001807,5,1
RT_101009166,OR_31003821,4,5
RT_101009167,OR_31002692,3,3
RT_101009168,OR_31000321,2,1
RT_101009169,OR_31000757,3,1
RT_101009170,OR_31005736,5,3
RT_101009171,OR_31000563,3,2
RT_101009172,OR_31000790,4,4
RT_101009173,OR_31000027,5,5
RT_101009174,OR_31009132,4,2
RT_101009175,OR_31003896,1,1
RT_101009176,OR_31007224,4,1
RT_101009177,OR_31008030,1,1
RT_101009178,OR_31000879,1,5
RT_101009179,OR_31008519,3,2
RT_101009180,OR_31006502,2,5
RT_101009181,OR_31006367,3,1
RT_101009182,OR_31004310,3,3
RT_101009183,OR_31004916,5,5
RT_101009184,OR_31005276,1,4
RT_101009185,OR_31002610,2,2
RT_101009186,OR_31004337,2,4
RT_101009187,OR_31004474,2,5
RT_101009188,OR_31005860,1,5
RT_101009189,OR_31007220,1,3
RT_101009190,OR_31003280,5,3
RT_101009191,OR_31006086,1,5
RT_101009192,OR_31003114,5,1
RT_101009193,OR_31007039,1,5
RT_101009194,OR_31004572,5,3
RT_101009195,OR_31003536,1,3
RT_101009196,OR_31000594,1,5
RT_101009197,OR_31001216,4,2
RT_101009198,OR_31005707,5,1
RT_101009199,OR_31002691,3,5
RT_101009200,OR_31006144,2,1
RT_101009201,OR_31001954,2,5
RT_101009202,OR_31009503,3,2
RT_101009203,OR_31004285,5,4
RT_101009204,OR_31006992,5,3
RT_101009205,OR_31009376,4,3
RT_101009206,OR_31005187,3,1
RT_101009207,OR_31006651,2,3
RT_101009208,OR_31000252,3,3
RT_101009209,OR_31007978,1,4
RT_101009210,OR_31005666,3,3
RT_101009211,OR_31005750,4,5
RT_101009212,OR_31000468,5,1
RT_101009213,OR_31005909,1,5
RT_101009214,OR_31004670,1,2
RT_101009215,OR_31003890,4,2
RT_101009216,OR_31000882,1,2
RT_101009217,OR_31004321,5,5
RT_101009218,OR_31008369,3,1
RT_101009219,OR_31003127,1,5
RT_101009220,OR_31007915,5,3
RT_101009221,OR_31007201,2,1
RT_101009222,OR_31005351,1,5
RT_101009223,OR_31002235,4,3
RT_101009224,OR_31004195,1,5
RT_101009225,OR_31002863,3,3
RT_101009226,OR_31008493,3,4
RT_101009227,OR_31001331,2,2
RT_101009228,OR_31000325,4,5
RT_101009229,OR_31007693,5,3
RT_101009230,OR_31007676,1,2
RT_101009231,OR_31009508,3,5
RT_101009232,OR_31006421,5,3
RT_101009233,OR_31004737,3,3
RT_101009234,OR_31006005,2,1
RT_101009235,OR_31008912,5,5
RT_101009236,OR_31005815,4,5
RT_101009237,OR_31003075,4,5
RT_101009238,OR_31009328,4,2
RT_101009239,OR_31009764,1,1
RT_101009240,OR_31003574,3,4
RT_101009241,OR_31000543,1,4
RT_101009242,OR_31003038,2,3
RT_101009243,OR_31001314,4,1
RT_101009244,OR_31000878,2,4
RT_101009245,OR_31002372,3,4
RT_101009246,OR_31000334,4,2
RT_101009247,OR_31005214,4,1
RT_101009248,OR_31007869,2,5
RT_101009249,OR_31008629,5,5
RT_101009250,OR_31000790,4,3
RT_101009251,OR_31006254,1,2
RT_101009252,OR_31001291,2,2
RT_101009253,OR_31009618,4,3
RT_101009254,OR_31006135,5,2
RT_101009255,OR_31000284,4,3
RT_101009256,OR_31000792,4,4
RT_101009257,OR_31007754,1,5
RT_101009258,OR_31008146,2,4
RT_101009259,OR_31006489,2,3
RT_101009260,OR_31004833,2,2
RT_101009261,OR_31005517,5,4
RT_101009262,OR_31005646,5,1
RT_101009263,OR_31008713,5,3
RT_101009264,OR_31000158,2,3
RT_101009265,OR_31005180,1,2
RT_101009266,OR_31004631,2,2
RT_101009267,OR_31006119,5,1
RT_101009268,OR_31002667,5,5
RT_101009269,OR_31001023,5,4
RT_101009270,OR_31008424,2,3
RT_101009271,OR_31008531,5,2
RT_101009272,OR_31000573,5,5
RT_101009273,OR_31000370,5,2
RT_101009274,OR_31005092,3,4
RT_101009275,OR_31002776,3,5
RT_101009276,OR_31006414,2,4
RT_101009277,OR_31009147,1,2
RT_101009278,OR_31000227,5,2
RT_101009279,OR_31007318,1,5
RT_101009280,OR_31003517,1,5
RT_101009281,OR_31000990,3,1
RT_101009282,OR_31003185,4,4
RT_101009283,OR_31008098,2,3
RT_101009284,OR_31009071,4,4
RT_101009285,OR_31002259,3,1
RT_101009286,OR_31005623,4,2
RT_101009287,OR_31006829,2,5
RT_101009288,OR_31006734,5,3
RT_101009289,OR_31004593,4,4
RT_101009290,OR_31006514,4,1
RT_101009291,OR_31000153,2,4
RT_101009292,OR_31005470,3,1
RT_101009293,OR_31004471,2,4
RT_101009294,OR_31009644,5,1
RT_101009295,OR_31006073,2,5
RT_101009296,OR_31000765,4,1
RT_101009297,OR_31008718,4,1
RT_101009298,OR_31008909,4,4
RT_101009299,OR_31008575,4,5
RT_101009300,OR_31009066,4,4
RT_101009301,OR_31006636,5,5
RT_101009302,OR_31007303,2,1
RT_101009303,OR_31005951,3,2
RT_101009304,OR_31007503,2,4
RT_101009305,OR_31006250,2,5
RT_101009306,OR_31008779,1,3
RT_101009307,OR_31007150,1,1
RT_101009308,OR_31002108,3,3
RT_101009309,OR_31002551,3,1
RT_101009310,OR_31007817,2,1
RT_101009311,OR_31009875,5,2
RT_101009312,OR_31002711,1,4
RT_101009313,OR_31002847,1,5
RT_101009314,OR_31003509,1,1
RT_101009315,OR_31003766,4,4
RT_101009316,OR_31008141,5,1
RT_101009317,OR_31000809,5,2
RT_101009318,OR_31000358,2,1
RT_101009319,OR_31000800,5,1
RT_101009320,OR_31007646,1,1
RT_101009321,OR_31000467,2,5
RT_101009322,OR_31008469,2,1
RT_101009323,OR_31004082,4,3
RT_101009324,OR_31007058,2,1
RT_101009325,OR_31001802,4,5
RT_101009326,OR_31001984,5,2
RT_101009327,OR_31005005,1,5
RT_101009328,OR_31003845,4,5
RT_101009329,OR_31002204,4,3
RT_101009330,OR_31002451,3,5
RT_101009331,OR_31004201,3,1
RT_101009332,OR_31000719,4,5
RT_101009333,OR_31006301,5,5
RT_101009334,OR_31004324,2,3
RT_101009335,OR_31005578,4,3
RT_101009336,OR_31005249,3,3
RT_101009337,OR_31001726,3,3
RT_101009338,OR_31002197,1,5
RT_101009339,OR_31003562,1,5
RT_101009340,OR_31005817,2,5
RT_101009341,OR_31007203,5,1
RT_101009342,OR_31000513,4,5
RT_101009343,OR_31004708,1,1
RT_101009344,OR_31000435,1,4
RT_101009345,OR_31006460,4,3
RT_101009346,OR_31007103,4,5
RT_101009347,OR_31007150,2,2
RT_101009348,OR_31009309,3,5
RT_101009349,OR_31003791,2,4
RT_101009350,OR_31001717,5,4
RT_101009351,OR_31001038,4,4
RT_101009352,OR_31006111,2,4
RT_101009353,OR_31006638,2,1
RT_101009354,OR_31007316,1,2
RT_101009355,OR_31007257,4,4
RT_101009356,OR_31004915,2,3
RT_101009357,OR_31006931,5,2
RT_101009358,OR_31007780,3,4
RT_101009359,OR_31001309,1,5
RT_101009360,OR_31004109,3,4
RT_101009361,OR_31000511,4,1
RT_101009362,OR_31008203,2,1
RT_101009363,OR_31006866,4,1
RT_101009364,OR_31000114,3,3
RT_101009365,OR_31008343,3,4
RT_101009366,OR_31004503,3,2
RT_101009367,OR_31003584,1,3
RT_101009368,OR_31009405,4,4
RT_101009369,OR_31000930,1,4
RT_101009370,OR_31007807,5,2
RT_101009371,OR_31003264,1,5
RT_101009372,OR_31002467,4,3
RT_101009373,OR_31000637,2,5
RT_101009374,OR_31003413,1,5
RT_101009375,OR_31006564,4,5
RT_101009376,OR_31002417,3,3
RT_101009377,OR_31005424,4,3
RT_101009378,OR_31004530,1,5
RT_101009379,OR_31000119,5,1
RT_101009380,OR_31005029,1,3
RT_101009381,OR_31006455,3,2
RT_101009382,OR_31004511,1,3
RT_101009383,OR_31000754,5,5
RT_101009384,OR_31004973,1,4
RT_101009385,OR_31009157,1,4
RT_101009386,OR_31007270,4,3
RT_101009387,OR_31003853,1,5
RT_101009388,OR_31006535,5,4
RT_101009389,OR_31005895,1,1
RT_101009390,OR_31009005,2,2
RT_101009391,OR_31003542,1,2
RT_101009392,OR_31005098,1,1
RT_101009393,OR_31003490,2,4
RT_101009394,OR_31005623,3,5
RT_101009395,OR_31002089,5,4
RT_101009396,OR_31006165,5,1
RT_101009397,OR_31006132,2,2
RT_101009398,OR_31001177,4,5
RT_101009399,OR_31004561,5,4
RT_101009400,OR_31002832,1,5
RT_101009401,OR_31006813,5,5
RT_101009402,OR_31005799,5,2
RT_101009403,OR_31008532,5,4
RT_101009404,OR_31006033,2,4
RT_101009405,OR_31004169,4,1
RT_101009406,OR_31005557,2,1
RT_101009407,OR_31009172,3,4
RT_101009408,OR_31003292,2,2
RT_101009409,OR_31002017,5,3
RT_101009410,OR_31007949,2,5
RT_101009411,OR_31003961,3,4
RT_101009412,OR_31001436,4,3
RT_101009413,OR_31009780,1,3
RT_101009414,OR_31008381,4,4
RT_101009415,OR_31004907,4,5
RT_101009416,OR_31002973,3,1
RT_101009417,OR_31003270,5,2
RT_101009418,OR_31004766,3,3
RT_101009419,OR_31008372,3,2
RT_101009420,OR_31002547,4,1
RT_101009421,OR_31000987,2,3
RT_101009422,OR_31009460,1,4
RT_101009423,OR_31004818,5,1
RT_101009424,OR_31008386,4,3
RT_101009425,OR_31004577,3,1
RT_101009426,OR_31009544,1,3
RT_101009427,OR_31009910,5,2
RT_101009428,OR_31005876,1,2
RT_101009429,OR_31001236,1,1
RT_101009430,OR_31006513,4,3
RT_101009431,OR_31009823,5,5
RT_101009432,OR_31005804,2,1
RT_101009433,OR_31007405,3,2
RT_101009434,OR_31004993,2,1
RT_101009435,OR_31000032,1,5
RT_101009436,OR_31004490,2,4
RT_101009437,OR_31008168,3,1
RT_101009438,OR_31003658,5,5
RT_101009439,OR_31003189,1,5
RT_101009440,OR_31009272,5,5
RT_101009441,OR_31004864,1,2
RT_101009442,OR_31005806,2,3
RT_101009443,OR_31004221,5,4
RT_101009444,OR_31008897,2,1
RT_101009445,OR_31004183,4,2
RT_101009446,OR_31002240,5,3
RT_101009447,OR_31001542,3,1
RT_101009448,OR_31001404,3,4
RT_101009449,OR_31003463,2,3
RT_101009450,OR_31001438,2,5
RT_101009451,OR_31001007,1,5
RT_101009452,OR_31002928,3,2
RT_101009453,OR_31008226,4,1
RT_101009454,OR_31005649,3,2
RT_101009455,OR_31003920,1,2
RT_101009456,OR_31008510,1,5
RT_101009457,OR_31003560,5,5
RT_101009458,OR_31008071,4,1
RT_101009459,OR_31003608,4,4
RT_101009460,OR_31003268,3,3
RT_101009461,OR_31000998,4,3
RT_101009462,OR_31004181,3,4
RT_101009463,OR_31001729,2,5
RT_101009464,OR_31004869,4,3
RT_101009465,OR_31001435,2,5
RT_101009466,OR_31007985,1,5
RT_101009467,OR_31003523,4,5
RT_101009468,OR_31009920,5,4
RT_101009469,OR_31002233,3,1
RT_101009470,OR_31006091,3,2
RT_101009471,OR_31004421,1,1
RT_101009472,OR_31003139,2,1
RT_101009473,OR_31006746,5,3
RT_101009474,OR_31006847,2,5
RT_101009475,OR_31005124,1,2
RT_101009476,OR_31007736,5,2
RT_101009477,OR_31008988,5,3
RT_101009478,OR_31003416,5,1
RT_101009479,OR_31003467,5,4
RT_101009480,OR_31002904,2,4
RT_101009481,OR_31002605,5,2
RT_101009482,OR_31000851,5,4
RT_101009483,OR_31001564,4,5
RT_101009484,OR_31003304,5,2
RT_101009485,OR_31003262,3,1
RT_101009486,OR_31005569,3,3
RT_101009487,OR_31000002,5,5
RT_101009488,OR_31007148,4,2
RT_101009489,OR_31005595,4,1
RT_101009490,OR_31002507,3,4
RT_101009491,OR_31006969,1,1
RT_101009492,OR_31007356,2,5
RT_101009493,OR_31004971,2,3
RT_101009494,OR_31005482,2,2
RT_101009495,OR_31007836,3,1
RT_101009496,OR_31002751,5,2
RT_101009497,OR_31000997,2,3
RT_101009498,OR_31006815,5,2
RT_101009499,OR_31006026,5,4
RT_101009500,OR_31003767,2,1
RT_101009501,OR_31000924,4,2
RT_101009502,OR_31001905,1,3
RT_101009503,OR_31000972,5,3
RT_101009504,OR_31006988,4,4
RT_101009505,OR_31006631,3,4
RT_101009506,OR_31009129,4,5
RT_101009507,OR_31008415,1,5
RT_101009508,OR_31004956,3,2
RT_101009509,OR_31008806,2,2
RT_101009510,OR_31008006,4,5
RT_101009511,OR_31008410,2,4
RT_101009512,OR_31003300,3,1
RT_101009513,OR_31001862,1,1
RT_101009514,OR_31009610,3,2
RT_101009515,OR_31008494,5,1
RT_101009516,OR_31004968,3,4
RT_101009517,OR_31003655,4,2
RT_101009518,OR_31001609,4,1
RT_101009519,OR_31006923,3,3
RT_101009520,OR_31006386,3,1
RT_101009521,OR_31008849,2,4
RT_101009522,OR_31001973,2,2
RT_101009523,OR_31006652,3,4
RT_101009524,OR_31002339,1,4
RT_101009525,OR_31006334,3,5
RT_101009526,OR_31008069,3,4
RT_101009527,OR_31001999,4,2
RT_101009528,OR_31000978,2,4
RT_101009529,OR_31006678,4,3
RT_101009530,OR_31003062,2,3
RT_101009531,OR_31001434,5,4
RT_101009532,OR_31005596,1,1
RT_101009533,OR_31000419,3,2
RT_101009534,OR_31003151,2,3
RT_101009535,OR_31004910,1,5
RT_101009536,OR_31005533,4,5
RT_101009537,OR_31001475,4,1
RT_101009538,OR_31009279,5,2
RT_101009539,OR_31008094,2,5
RT_101009540,OR_31008977,2,4
RT_101009541,OR_31003933,5,5
RT_101009542,OR_31000733,4,1
RT_101009543,OR_31005138,1,4
RT_101009544,OR_31002713,2,2
RT_101009545,OR_31005774,3,1
RT_101009546,OR_31007062,2,5
RT_101009547,OR_31008578,2,3
RT_101009548,OR_31004268,3,3
RT_101009549,OR_31003503,2,5
RT_101009550,OR_31006421,1,4
RT_101009551,OR_31005021,2,2
RT_101009552,OR_31001361,3,3
RT_101009553,OR_31003878,1,5
RT_101009554,OR_31007381,2,4
RT_101009555,OR_31004415,5,2
RT_101009556,OR_31006626,1,2
RT_101009557,OR_31004082,5,2
RT_101009558,OR_31008527,2,4
RT_101009559,OR_31007748,3,3
RT_101009560,OR_31003129,5,2
RT_101009561,OR_31003044,2,1
RT_101009562,OR_31000420,1,3
RT_101009563,OR_31005595,5,5
RT_101009564,OR_31000644,5,2
RT_101009565,OR_31000443,5,2
RT_101009566,OR_31003453,3,2
RT_101009567,OR_31006943,5,5
RT_101009568,OR_31005211,4,3
RT_101009569,OR_31000947,5,5
RT_101009570,OR_31002033,5,4
RT_101009571,OR_31001205,4,1
RT_101009572,OR_31004460,1,5
RT_101009573,OR_31009751,5,4
RT_101009574,OR_31007678,1,1
RT_101009575,OR_31001746,3,2
RT_101009576,OR_31005220,1,3
RT_101009577,OR_31006907,5,3
RT_101009578,OR_31004539,2,2
RT_101009579,OR_31005391,4,2
RT_101009580,OR_31008634,5,1
RT_101009581,OR_31004919,4,2
RT_101009582,OR_31002014,1,1
RT_101009583,OR_31007305,4,2
RT_101009584,OR_31005722,2,2
RT_101009585,OR_31003742,3,5
RT_101009586,OR_31006424,4,4
RT_101009587,OR_31009512,2,2
RT_101009588,OR_31001026,3,4
RT_101009589,OR_31004952,1,2
RT_101009590,OR_31003220,2,1
RT_101009591,OR_31008560,4,4
RT_101009592,OR_31003013,3,3
RT_101009593,OR_31000854,3,2
RT_101009594,OR_31004134,5,5
RT_101009595,OR_31005817,5,1
RT_101009596,OR_31001112,3,1
RT_101009597,OR_31003370,1,2
RT_101009598,OR_31001000,5,1
RT_101009599,OR_31001038,4,1
RT_101009600,OR_31007699,1,4
RT_101009601,OR_31003744,4,5
RT_101009602,OR_31006745,3,3
RT_101009603,OR_31007058,4,5
RT_101009604,OR_31007988,4,5
RT_101009605,OR_31000607,3,4
RT_101009606,OR_31006413,1,1
RT_101009607,OR_31002607,2,4
RT_101009608,OR_31006768,3,2
RT_101009609,OR_31004837,1,5
RT_101009610,OR_31009008,4,5
RT_101009611,OR_31008628,4,1
RT_101009612,OR_31001539,1,5
RT_101009613,OR_31003958,1,5
RT_101009614,OR_31005189,3,2
RT_101009615,OR_31000936,4,2
RT_101009616,OR_31003873,1,2
RT_101009617,OR_31007353,3,4
RT_101009618,OR_31008631,1,5
RT_101009619,OR_31000958,5,1
RT_101009620,OR_31009677,4,3
RT_101009621,OR_31005983,1,5
RT_101009622,OR_31004458,2,4
RT_101009623,OR_31006518,5,3
RT_101009624,OR_31001485,5,5
RT_101009625,OR_31002338,1,5
RT_101009626,OR_31003361,5,4
RT_101009627,OR_31001740,1,3
RT_101009628,OR_31008222,4,1
RT_101009629,OR_31004249,3,1
RT_101009630,OR_31008025,1,4
RT_101009631,OR_31001376,3,1
RT_101009632,OR_31006699,2,4
RT_101009633,OR_31008873,1,5
RT_101009634,OR_31003061,4,1
RT_101009635,OR_31004978,1,5
RT_101009636,OR_31009512,1,2
RT_101009637,OR_31004526,2,4
RT_101009638,OR_31004841,5,4
RT_101009639,OR_31001862,2,1
RT_101009640,OR_31005494,3,3
RT_101009641,OR_31006112,4,4
RT_101009642,OR_31008937,4,5
RT_101009643,OR_31007834,5,4
RT_101009644,OR_31002391,2,2
RT_101009645,OR_31006579,3,5
RT_101009646,OR_31000321,4,2
RT_101009647,OR_31006710,1,5
RT_101009648,OR_31000422,3,3
RT_101009649,OR_31009033,2,5
RT_101009650,OR_31001323,4,2
RT_101009651,OR_31000030,4,4
RT_101009652,OR_31005160,4,1
RT_101009653,OR_31000651,1,2
RT_101009654,OR_31000693,2,3
RT_101009655,OR_31000902,1,3
RT_101009656,OR_31001659,1,3
RT_101009657,OR_31002675,5,5
RT_101009658,OR_31007588,5,5
RT_101009659,OR_31004154,5,1
RT_101009660,OR_31000026,2,1
RT_101009661,OR_31008038,3,5
RT_101009662,OR_31005597,3,2
RT_101009663,OR_31000945,2,2
RT_101009664,OR_31000545,1,5
RT_101009665,OR_31006453,5,5
RT_101009666,OR_31005913,4,1
RT_101009667,OR_31002373,2,5
RT_101009668,OR_31008468,1,2
RT_101009669,OR_31008735,3,1
RT_101009670,OR_31004553,2,5
RT_101009671,OR_31002866,2,5
RT_101009672,OR_31007699,2,3
RT_101009673,OR_31002223,3,4
RT_101009674,OR_31002849,2,3
RT_101009675,OR_31006351,5,2
RT_101009676,OR_31003670,2,3
RT_101009677,OR_31007847,1,3
RT_101009678,OR_31001754,1,5
RT_101009679,OR_31009610,4,4
RT_101009680,OR_31007210,1,4
RT_101009681,OR_31004984,5,2
RT_101009682,OR_31007759,2,4
RT_101009683,OR_31001010,1,5
RT_101009684,OR_31006504,3,3
RT_101009685,OR_31003368,5,1
RT_101009686,OR_31007493,5,2
RT_101009687,OR_31007696,1,4
RT_101009688,OR_31009153,3,1
RT_101009689,OR_31008562,3,4
RT_101009690,OR_31002274,3,5
RT_101009691,OR_31000898,5,4
RT_101009692,OR_31005578,4,3
RT_101009693,OR_31004507,3,2
RT_101009694,OR_31001218,4,4
RT_101009695,OR_31004447,1,2
RT_101009696,OR_31006459,1,4
RT_101009697,OR_31005967,5,1
RT_101009698,OR_31005768,5,3
RT_101009699,OR_31003096,2,3
RT_101009700,OR_31001874,2,5
RT_101009701,OR_31004787,3,1
RT_101009702,OR_31007551,3,1
RT_101009703,OR_31003363,1,5
RT_101009704,OR_31006322,3,1
RT_101009705,OR_31002851,5,4
RT_101009706,OR_31001421,3,1
RT_101009707,OR_31002983,3,2
RT_101009708,OR_31006776,2,5
RT_101009709,OR_31009832,3,4
RT_101009710,OR_31008003,1,4
RT_101009711,OR_31006377,2,3
RT_101009712,OR_31009838,2,3
RT_101009713,OR_31000362,4,4
RT_101009714,OR_31008133,3,2
RT_101009715,OR_31000783,1,1
RT_101009716,OR_31009126,4,1
RT_101009717,OR_31000996,2,3
RT_101009718,OR_31000209,5,5
RT_101009719,OR_31008030,5,3
RT_101009720,OR_31002672,3,2
RT_101009721,OR_31004694,3,4
RT_101009722,OR_31008138,3,5
RT_101009723,OR_31005197,1,3
RT_101009724,OR_31004529,5,4
RT_101009725,OR_31003019,1,2
RT_101009726,OR_31006854,3,1
RT_101009727,OR_31003707,1,1
RT_101009728,OR_31008638,1,1
RT_101009729,OR_31007505,3,5
RT_101009730,OR_31003660,1,5
RT_101009731,OR_31002156,4,4
RT_101009732,OR_31000058,3,3
RT_101009733,OR_31003218,5,5
RT_101009734,OR_31007438,4,5
RT_101009735,OR_31003798,5,5
RT_101009736,OR_31003646,5,4
RT_101009737,OR_31006704,5,2
RT_101009738,OR_31005969,4,1
RT_101009739,OR_31008214,1,3
RT_101009740,OR_31006956,4,4
RT_101009741,OR_31004396,2,1
RT_101009742,OR_31000098,1,3
RT_101009743,OR_31000323,1,5
RT_101009744,OR_31005381,3,4
RT_101009745,OR_31007355,2,4
RT_101009746,OR_31003154,3,2
RT_101009747,OR_31006556,2,3
RT_101009748,OR_31007198,1,5
RT_101009749,OR_31004662,2,5
RT_101009750,OR_31006452,5,5
RT_101009751,OR_31003947,4,3
RT_101009752,OR_31006309,5,1
RT_101009753,OR_31006386,4,3
RT_101009754,OR_31005088,2,3
RT_101009755,OR_31003076,5,3
RT_101009756,OR_31007631,4,3
RT_101009757,OR_31005982,4,4
RT_101009758,OR_31004935,5,1
RT_101009759,OR_31002689,5,4
RT_101009760,OR_31009407,4,1
RT_101009761,OR_31006893,4,3
RT_101009762,OR_31000239,3,4
RT_101009763,OR_31002194,2,2
RT_101009764,OR_31003823,4,1
RT_101009765,OR_31001993,1,3
RT_101009766,OR_31008987,4,3
RT_101009767,OR_31001745,3,1
RT_101009768,OR_31007710,1,4
